ICB23CD,ICB23NM,Der_Financial_Year,EC_Department_Type,EC_Diagnosis_01,pats,attends
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,3,17226007,6,6
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,3,17226007,3,3
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,1,17226007,10,10
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,3,191714002,2,2
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,1,191714002,107,124
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,1,191714002,86,104
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,1,191714002,136,186
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,1,191714002,139,184
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,3,191714002,1,1
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,1,191714002,154,209
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,3,191736004,2,2
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,1,191736004,8,8
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,3,191736004,2,2
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,1,191736004,11,11
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,3,197480006,290,330
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,1,197480006,858,930
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,1,197480006,1386,1566
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,3,197480006,556,883
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,1,197480006,1261,1389
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,4,197480006,1,1
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,3,197480006,623,728
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,3,197480006,552,571
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,1,197480006,1064,1148
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,3,197480006,591,624
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,1,197480006,1057,1170
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,3,30077003,1,1
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,1,30077003,11,11
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,3,30077003,1,1
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,1,30077003,11,11
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,1,30077003,12,13
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,3,30077003,1,1
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,1,30077003,7,7
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,1,30077003,9,11
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,3,30077003,2,2
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,3,33449004,5,5
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,1,33449004,135,181
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,1,33449004,102,126
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,3,33449004,1,1
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,1,33449004,69,88
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,3,33449004,3,3
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,3,33449004,2,2
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,1,33449004,129,145
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,1,33449004,107,124
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,3,33449004,3,3
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,3,35489007,134,142
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,1,35489007,1521,2011
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,3,35489007,99,155
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,1,35489007,1123,1622
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,1,35489007,1274,1706
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,3,35489007,141,153
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,1,35489007,1230,1606
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,3,35489007,157,162
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,1,35489007,1159,1568
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,3,35489007,148,154
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,1,371631005,44,45
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,3,371631005,11,13
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,1,371631005,183,185
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,3,371631005,46,47
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,3,371631005,42,42
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,1,371631005,195,205
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,1,397923000,10,10
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,3,397923000,4,4
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,3,397923000,3,4
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,1,397923000,5,5
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,3,397923000,2,2
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,1,397923000,20,20
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,3,397923000,1,2
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,1,397923000,9,9
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,3,397923000,4,4
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,1,397923000,17,21
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,3,44376007,1,1
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,1,44376007,8,9
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,1,44376007,3,3
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,1,44376007,7,7
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,1,44376007,1,1
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,1,44376007,11,11
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,1,50705009,7,7
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,1,50705009,2,2
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,1,50705009,5,5
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,1,50705009,3,3
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,3,52072009,13,13
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,1,52072009,16,16
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,1,52072009,12,12
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,3,52072009,3,3
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,1,52072009,29,29
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,3,52072009,12,12
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,3,52072009,15,15
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,1,52072009,22,23
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,3,52072009,10,10
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,1,52072009,12,12
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,3,58214004,2,2
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,1,58214004,66,74
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,3,58214004,2,2
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,1,58214004,53,59
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,3,58214004,4,4
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,1,58214004,60,70
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,3,58214004,2,2
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,1,58214004,63,75
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,3,58214004,2,2
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,1,58214004,66,77
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,1,69322001,177,206
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,3,69322001,9,9
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,1,69322001,194,215
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,3,69322001,5,5
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,1,69322001,141,159
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,3,69322001,6,7
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,1,69322001,208,248
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,3,69322001,6,6
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,1,69322001,206,237
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,3,69322001,7,7
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,3,72366004,5,5
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,1,72366004,28,30
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,3,72366004,3,3
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,1,72366004,36,50
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,1,72366004,50,68
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,3,72366004,5,5
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,3,72366004,6,6
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,1,72366004,53,60
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,3,72366004,3,3
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,1,72366004,64,79
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2019/20,1,13746004,67,70
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2019/20,3,13746004,2,2
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2020/21,3,13746004,3,3
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2020/21,1,13746004,60,69
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2021/22,3,13746004,2,2
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2021/22,1,13746004,37,37
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2022/23,1,13746004,44,44
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2022/23,3,13746004,3,3
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2023/24,3,13746004,2,2
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2023/24,1,13746004,44,46
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2019/20,1,17226007,3,3
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2020/21,1,17226007,10,10
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2021/22,1,17226007,7,7
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2022/23,1,17226007,2,2
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2023/24,1,17226007,3,3
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2019/20,1,191714002,311,390
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2019/20,3,191714002,5,6
