ICB23CD,ICB23NM,Der_Financial_Year,EC_Department_Type,toa,mh_snomed,attends
E54000038,NHS Somerset Integrated Care Board,2020/21,1,4,0,290
E54000050,NHS North East and North Cumbria Integrated Care Board,2022/23,1,8,0,7891
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2023/24,5,7,0,2
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2020/21,4,18,0,82
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2022/23,4,5,0,2
E54000038,NHS Somerset Integrated Care Board,2021/22,4,20,0,1
E54000022,NHS Norfolk and Waveney Integrated Care Board,2019/20,3,2,0,3
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2020/21,3,15,1,1
E54000062,NHS Black Country Integrated Care Board,2022/23,5,21,0,1
E54000054,NHS West Yorkshire Integrated Care Board,2021/22,5,7,0,1
E54000029,NHS North East London Integrated Care Board,2021/22,5,8,1,1
E54000030,NHS South East London Integrated Care Board,2020/21,3,0,0,517
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2020/21,3,12,0,1017
E54000055,NHS Birmingham and Solihull Integrated Care Board,2019/20,3,10,0,885
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,4,16,0,2
E54000029,NHS North East London Integrated Care Board,2019/20,3,7,1,2
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2023/24,1,11,1,65
E54000026,NHS Mid and South Essex Integrated Care Board,2022/23,1,1,1,61
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,5,17,0,3
E54000028,NHS North Central London Integrated Care Board,2019/20,3,22,1,4
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2022/23,1,15,0,7688
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2023/24,3,4,0,33
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2022/23,4,15,0,14
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2019/20,1,5,1,19
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,1,1,1,33
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2023/24,5,18,0,16
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,1,22,1,90
E54000029,NHS North East London Integrated Care Board,2021/22,5,2,0,8
E54000028,NHS North Central London Integrated Care Board,2021/22,3,10,0,3753
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2019/20,4,21,0,3
E54000050,NHS North East and North Cumbria Integrated Care Board,2020/21,3,8,1,9
E54000062,NHS Black Country Integrated Care Board,2021/22,1,9,0,5655
E54000022,NHS Norfolk and Waveney Integrated Care Board,2022/23,1,5,0,735
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,3,18,0,2073
E54000063,NHS Surrey Heartlands Integrated Care Board,2021/22,3,9,0,1121
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2020/21,1,19,1,76
E54000037,NHS Devon Integrated Care Board,2021/22,1,21,0,4509
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2021/22,3,12,0,6497
E54000022,NHS Norfolk and Waveney Integrated Care Board,2022/23,5,19,0,464
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2020/21,4,13,0,220
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2021/22,4,11,0,268
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2019/20,1,12,1,60
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2023/24,3,13,0,2323
E54000030,NHS South East London Integrated Care Board,2023/24,3,17,0,5424
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2022/23,3,21,0,1638
E54000043,NHS Gloucestershire Integrated Care Board,2022/23,3,20,0,63
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,3,9,0,6909
E54000041,NHS Dorset Integrated Care Board,2020/21,3,11,0,1166
E54000022,NHS Norfolk and Waveney Integrated Care Board,2019/20,1,5,0,630
E54000063,NHS Surrey Heartlands Integrated Care Board,2022/23,1,0,0,2511
E54000063,NHS Surrey Heartlands Integrated Care Board,2023/24,3,13,0,1257
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2019/20,3,3,0,64
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2022/23,1,22,0,4334
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,3,14,1,1
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2019/20,4,16,0,1314
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,1,15,1,29
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2019/20,1,20,0,7787
E54000041,NHS Dorset Integrated Care Board,2023/24,1,18,1,56
E54000032,NHS Kent and Medway Integrated Care Board,2019/20,3,16,1,10
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,1,11,1,42
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2020/21,3,14,0,128
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2021/22,4,18,0,10
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2020/21,1,18,1,63
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2023/24,5,11,0,10
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,1,1,0,951
E54000027,NHS North West London Integrated Care Board,2021/22,5,14,0,134
E54000029,NHS North East London Integrated Care Board,2019/20,1,18,0,12274
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2020/21,1,22,1,62
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2019/20,4,20,0,9
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,3,19,1,16
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,5,8,0,35
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,1,7,0,1352
E54000027,NHS North West London Integrated Care Board,2023/24,3,1,1,10
E54000055,NHS Birmingham and Solihull Integrated Care Board,2021/22,1,5,1,44
E54000050,NHS North East and North Cumbria Integrated Care Board,2022/23,3,0,0,996
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,3,9,1,8
E54000027,NHS North West London Integrated Care Board,2023/24,3,10,0,9394
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2022/23,1,15,0,7849
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2019/20,3,17,0,3744
E54000064,NHS Sussex Integrated Care Board,2019/20,5,9,0,3
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2022/23,1,1,0,2232
E54000029,NHS North East London Integrated Care Board,2023/24,5,5,0,14
E54000050,NHS North East and North Cumbria Integrated Care Board,2019/20,1,4,0,2612
E54000050,NHS North East and North Cumbria Integrated Care Board,2023/24,1,10,1,85
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,1,15,1,101
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,1,11,0,4114
E54000055,NHS Birmingham and Solihull Integrated Care Board,2022/23,1,4,1,68
E54000050,NHS North East and North Cumbria Integrated Care Board,2022/23,4,5,0,1
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2023/24,4,12,0,10
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2022/23,5,20,0,2
E54000037,NHS Devon Integrated Care Board,2021/22,3,15,1,5
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2021/22,3,17,1,9
E54000050,NHS North East and North Cumbria Integrated Care Board,2021/22,4,7,0,5
E54000063,NHS Surrey Heartlands Integrated Care Board,2022/23,4,12,1,3
E54000054,NHS West Yorkshire Integrated Care Board,2023/24,3,11,1,11
E54000038,NHS Somerset Integrated Care Board,2023/24,4,12,0,5
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2022/23,5,3,0,1
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2021/22,5,0,0,1
E54000037,NHS Devon Integrated Care Board,2023/24,3,18,1,4
E54000055,NHS Birmingham and Solihull Integrated Care Board,2020/21,4,13,0,3
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,3,13,1,1
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2022/23,3,21,1,4
E54000043,NHS Gloucestershire Integrated Care Board,2023/24,5,17,0,3
E54000029,NHS North East London Integrated Care Board,2020/21,3,14,0,2198
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2020/21,3,19,0,651
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2022/23,3,13,1,7
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,1,6,1,16
E54000029,NHS North East London Integrated Care Board,2019/20,4,14,0,35
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2020/21,1,21,1,82
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2021/22,3,14,0,2649
E54000061,NHS South Yorkshire Integrated Care Board,2021/22,3,0,0,166
E54000038,NHS Somerset Integrated Care Board,2023/24,3,19,1,6
E54000041,NHS Dorset Integrated Care Board,2021/22,1,7,0,837
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2023/24,3,13,1,12
E54000037,NHS Devon Integrated Care Board,2019/20,4,10,0,13
E54000064,NHS Sussex Integrated Care Board,2022/23,1,21,1,146
E54000037,NHS Devon Integrated Care Board,2019/20,4,14,0,12
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2023/24,1,4,1,40
E54000063,NHS Surrey Heartlands Integrated Care Board,2020/21,4,10,0,657
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2019/20,1,14,0,1151
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2019/20,3,6,0,91
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,3,21,0,41
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2019/20,3,8,0,818
E54000030,NHS South East London Integrated Care Board,2022/23,1,7,1,33
E54000038,NHS Somerset Integrated Care Board,2021/22,1,13,1,20
E54000055,NHS Birmingham and Solihull Integrated Care Board,2022/23,3,9,0,1326
E54000030,NHS South East London Integrated Care Board,2022/23,4,13,0,33
E54000037,NHS Devon Integrated Care Board,2022/23,1,10,0,4126
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2022/23,3,15,1,36
E54000028,NHS North Central London Integrated Care Board,2022/23,1,19,1,62
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2021/22,4,12,0,3
E54000029,NHS North East London Integrated Care Board,2019/20,1,21,0,11403
E54000031,NHS South West London Integrated Care Board,2023/24,4,17,0,37
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2020/21,3,18,0,916
E54000064,NHS Sussex Integrated Care Board,2020/21,3,9,1,6
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,5,19,1,1
E54000028,NHS North Central London Integrated Care Board,2023/24,5,14,0,19
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2021/22,1,7,1,21
E54000029,NHS North East London Integrated Care Board,2021/22,1,4,1,32
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2023/24,1,2,0,807
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,3,21,0,70
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2021/22,1,9,1,23
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2020/21,1,18,0,5522
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2020/21,3,21,0,299
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2019/20,1,7,0,3082
E54000022,NHS Norfolk and Waveney Integrated Care Board,2022/23,5,1,0,198
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,3,15,1,25
E54000054,NHS West Yorkshire Integrated Care Board,2019/20,1,12,1,178
E54000064,NHS Sussex Integrated Care Board,2020/21,1,21,1,167
E54000064,NHS Sussex Integrated Care Board,2021/22,3,23,0,938
E54000031,NHS South West London Integrated Care Board,2021/22,1,20,1,84
E54000037,NHS Devon Integrated Care Board,2019/20,4,13,0,12
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2019/20,3,17,0,1445
E54000028,NHS North Central London Integrated Care Board,2019/20,1,1,1,45
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2023/24,4,12,0,4542
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2019/20,3,14,0,1623
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2023/24,3,16,0,3457
E54000029,NHS North East London Integrated Care Board,2020/21,1,1,0,2597
E54000032,NHS Kent and Medway Integrated Care Board,2020/21,3,21,0,879
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2023/24,1,7,0,859
E54000028,NHS North Central London Integrated Care Board,2019/20,3,21,1,9
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2021/22,4,16,0,23
E54000032,NHS Kent and Medway Integrated Care Board,2023/24,1,15,0,9467
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2020/21,1,6,0,584
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2019/20,3,9,0,1896
E54000032,NHS Kent and Medway Integrated Care Board,2019/20,1,17,1,128
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2021/22,1,7,1,12
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,1,11,1,44
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2021/22,4,9,0,23
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2020/21,1,10,0,3821
E54000027,NHS North West London Integrated Care Board,2021/22,3,15,0,6312
E54000038,NHS Somerset Integrated Care Board,2021/22,3,12,1,5
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,1,6,1,12
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2022/23,4,8,0,25
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,1,2,1,135
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2020/21,3,19,0,1268
E54000030,NHS South East London Integrated Care Board,2019/20,1,7,1,27
E54000062,NHS Black Country Integrated Care Board,2022/23,1,8,1,45
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2021/22,1,5,0,2572
E54000038,NHS Somerset Integrated Care Board,2019/20,3,16,0,2860
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2021/22,3,1,1,6
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2023/24,4,17,0,14
E54000061,NHS South Yorkshire Integrated Care Board,2023/24,5,15,0,6
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2020/21,4,18,0,5
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,4,0,1,2
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2022/23,3,2,0,11
E54000026,NHS Mid and South Essex Integrated Care Board,2022/23,3,11,1,2
E54000050,NHS North East and North Cumbria Integrated Care Board,2021/22,3,4,1,5
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2023/24,5,21,0,15
E54000054,NHS West Yorkshire Integrated Care Board,2023/24,3,0,1,8
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2020/21,1,6,1,9
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,3,23,0,6
E54000063,NHS Surrey Heartlands Integrated Care Board,2020/21,4,6,0,4
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,5,9,0,1
E54000055,NHS Birmingham and Solihull Integrated Care Board,2022/23,4,19,0,3
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,3,13,1,1
E54000030,NHS South East London Integrated Care Board,2023/24,5,3,0,1
E54000027,NHS North West London Integrated Care Board,2020/21,3,6,1,2
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2019/20,5,15,1,3
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,3,22,1,1
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2023/24,3,12,1,1
E54000055,NHS Birmingham and Solihull Integrated Care Board,2020/21,5,16,0,1
E54000037,NHS Devon Integrated Care Board,2022/23,4,19,0,1
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,3,21,0,1775
E54000030,NHS South East London Integrated Care Board,2019/20,3,19,0,5977
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2023/24,3,13,0,6688
E54000022,NHS Norfolk and Waveney Integrated Care Board,2021/22,5,20,1,6
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2023/24,1,21,1,60
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2022/23,1,13,1,58
E54000034,NHS Frimley Integrated Care Board,2020/21,1,23,0,1370
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2020/21,1,16,1,224
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2020/21,1,4,1,43
E54000055,NHS Birmingham and Solihull Integrated Care Board,2022/23,3,10,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,1,0,0,2858
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2022/23,3,9,0,2024
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2022/23,1,14,1,45
E54000054,NHS West Yorkshire Integrated Care Board,2022/23,1,14,0,15664
E54000061,NHS South Yorkshire Integrated Care Board,2020/21,1,20,0,6333
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2019/20,3,16,0,2883
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,1,15,1,313
E54000064,NHS Sussex Integrated Care Board,2022/23,5,12,0,3
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,4,16,0,4
E54000050,NHS North East and North Cumbria Integrated Care Board,2020/21,1,23,0,5039
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2021/22,4,22,0,3
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,1,7,1,25
E54000030,NHS South East London Integrated Care Board,2021/22,3,20,0,3222
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2019/20,4,9,0,15
