ICB23CD,ICB23NM,Der_Financial_Year,EC_Department_Type,mh_snomed,mhsds_flag,attends,left_b4_completion
E54000029,NHS North East London Integrated Care Board,2020/21,1,1,1,5027,155
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2019/20,3,1,1,108,0
E54000034,NHS Frimley Integrated Care Board,2020/21,4,0,1,294,4
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2020/21,3,1,1,172,9
E54000063,NHS Surrey Heartlands Integrated Care Board,2020/21,5,0,1,111,0
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2021/22,4,0,1,218,14
E54000050,NHS North East and North Cumbria Integrated Care Board,2020/21,3,1,1,609,5
E54000062,NHS Black Country Integrated Care Board,2019/20,3,1,1,10,2
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,5,0,0,354,5
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2023/24,5,1,1,50,0
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2023/24,1,1,1,8669,250
E54000038,NHS Somerset Integrated Care Board,2023/24,3,1,0,159,1
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2022/23,1,0,1,143320,14832
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2019/20,4,0,1,86,4
E54000043,NHS Gloucestershire Integrated Care Board,2019/20,1,1,0,60,1
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2019/20,4,0,0,1225,29
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,3,1,0,121,0
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,5,0,1,1,0
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,5,0,1,3,0
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2022/23,3,0,0,79708,4542
E54000054,NHS West Yorkshire Integrated Care Board,2021/22,1,1,0,2265,21
E54000055,NHS Birmingham and Solihull Integrated Care Board,2022/23,3,0,0,21424,231
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,1,0,0,172015,3541
E54000027,NHS North West London Integrated Care Board,2023/24,4,1,1,99,3
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2023/24,4,0,0,20229,601
E54000022,NHS Norfolk and Waveney Integrated Care Board,2023/24,5,1,1,114,0
E54000054,NHS West Yorkshire Integrated Care Board,2020/21,1,1,0,2256,18
E54000050,NHS North East and North Cumbria Integrated Care Board,2021/22,3,0,0,273832,7417
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2020/21,3,0,0,96133,3008
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,5,0,0,2,0
E54000058,NHS Derby and Derbyshire Integrated Care Board,2019/20,5,0,1,1,0
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2021/22,5,0,1,3,0
E54000034,NHS Frimley Integrated Care Board,2022/23,4,0,0,2317,23
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,1,1,1,2996,74
E54000030,NHS South East London Integrated Care Board,2023/24,4,1,1,2,0
E54000028,NHS North Central London Integrated Care Board,2022/23,3,0,1,23199,3018
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2022/23,5,0,0,13,0
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2022/23,1,0,1,225232,23831
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,1,1,0,908,22
E54000054,NHS West Yorkshire Integrated Care Board,2022/23,4,0,1,3128,84
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2023/24,4,0,0,221,15
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2023/24,5,0,0,24016,232
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,5,0,0,3,0
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2019/20,1,0,1,48737,2276
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,4,1,0,1,0
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2021/22,1,1,1,4777,224
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2023/24,3,0,0,88156,1281
E54000055,NHS Birmingham and Solihull Integrated Care Board,2022/23,5,0,1,24,0
E54000043,NHS Gloucestershire Integrated Care Board,2022/23,3,1,0,56,0
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2023/24,3,1,0,231,0
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,4,0,0,197,11
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,3,1,1,45,2
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2020/21,1,0,1,101048,4403
E54000055,NHS Birmingham and Solihull Integrated Care Board,2020/21,1,0,1,117020,5308
E54000038,NHS Somerset Integrated Care Board,2020/21,1,0,0,71853,544
E54000061,NHS South Yorkshire Integrated Care Board,2019/20,1,1,0,1036,8
E54000043,NHS Gloucestershire Integrated Care Board,2019/20,5,0,0,4,0
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2019/20,5,0,1,3,0
E54000030,NHS South East London Integrated Care Board,2022/23,3,1,1,546,19
E54000055,NHS Birmingham and Solihull Integrated Care Board,2022/23,1,1,0,1118,46
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2021/22,1,0,0,187430,6400
E54000064,NHS Sussex Integrated Care Board,2023/24,1,1,1,6986,287
E54000064,NHS Sussex Integrated Care Board,2022/23,3,0,1,53308,4246
E54000062,NHS Black Country Integrated Care Board,2023/24,3,1,0,55,0
E54000061,NHS South Yorkshire Integrated Care Board,2023/24,3,1,0,72,0
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2022/23,4,0,0,240,12
E54000022,NHS Norfolk and Waveney Integrated Care Board,2020/21,1,0,1,74477,2496
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,4,0,1,37,1
E54000058,NHS Derby and Derbyshire Integrated Care Board,2019/20,3,0,0,87479,563
E54000028,NHS North Central London Integrated Care Board,2019/20,4,1,1,2,0
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,1,1,1,3069,142
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,4,0,0,53813,1549
E54000050,NHS North East and North Cumbria Integrated Care Board,2023/24,4,1,0,6,1
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2020/21,5,0,0,3,0
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2021/22,1,0,0,294530,12015
E54000038,NHS Somerset Integrated Care Board,2022/23,3,1,1,163,2
E54000034,NHS Frimley Integrated Care Board,2023/24,3,0,0,6841,199
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,3,0,1,17184,181
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2021/22,4,0,1,103,2
E54000043,NHS Gloucestershire Integrated Care Board,2022/23,5,0,1,6,0
E54000028,NHS North Central London Integrated Care Board,2020/21,5,0,0,192,3
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2021/22,5,0,1,6,0
E54000027,NHS North West London Integrated Care Board,2019/20,5,1,1,1,0
E54000034,NHS Frimley Integrated Care Board,2019/20,1,0,0,140416,2704
E54000064,NHS Sussex Integrated Care Board,2021/22,3,0,1,53061,3753
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,3,0,1,29691,1696
E54000055,NHS Birmingham and Solihull Integrated Care Board,2023/24,4,0,0,220,10
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2023/24,4,0,0,642,16
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,4,0,1,32,2
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,1,1,1,3204,132
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2022/23,4,0,1,20,1
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2019/20,3,0,1,15165,410
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,1,0,0,77160,3703
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2020/21,4,1,0,1,0
E54000031,NHS South West London Integrated Care Board,2023/24,5,1,0,11,0
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2023/24,4,0,0,502,14
E54000064,NHS Sussex Integrated Care Board,2022/23,1,1,1,6864,298
E54000026,NHS Mid and South Essex Integrated Care Board,2022/23,4,0,1,50,6
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,3,0,0,152143,5633
E54000028,NHS North Central London Integrated Care Board,2021/22,4,0,1,6407,87
E54000050,NHS North East and North Cumbria Integrated Care Board,2021/22,3,1,0,515,2
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2020/21,4,0,0,305,5
E54000031,NHS South West London Integrated Care Board,2019/20,3,0,1,29451,587
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2019/20,4,0,1,21965,1678
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2023/24,4,0,0,82,1
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2023/24,3,1,1,158,3
E54000037,NHS Devon Integrated Care Board,2023/24,1,0,0,207127,13618
E54000028,NHS North Central London Integrated Care Board,2020/21,1,0,1,65010,1673
E54000032,NHS Kent and Medway Integrated Care Board,2021/22,3,1,1,532,6
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2020/21,1,1,1,4949,230
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2019/20,3,0,1,10471,268
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2019/20,4,1,1,1,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2023/24,4,0,1,13,1
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2021/22,1,0,0,565956,40070
E54000032,NHS Kent and Medway Integrated Care Board,2023/24,3,1,1,651,15
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2022/23,5,1,1,11,0
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,3,1,1,120,2
E54000064,NHS Sussex Integrated Care Board,2021/22,1,1,0,980,9
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2021/22,5,0,0,212,1
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2019/20,1,0,0,122590,3418
E54000043,NHS Gloucestershire Integrated Care Board,2019/20,1,1,1,130,6
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2019/20,1,0,0,177397,4822
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,5,1,0,4,0
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,3,0,0,48806,960
E54000050,NHS North East and North Cumbria Integrated Care Board,2023/24,1,1,1,6997,324
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,1,0,0,89826,1292
E54000029,NHS North East London Integrated Care Board,2020/21,5,0,0,86,0
E54000034,NHS Frimley Integrated Care Board,2020/21,5,1,0,22,0
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2019/20,1,1,1,1096,17
E54000062,NHS Black Country Integrated Care Board,2021/22,4,0,0,130,10
E54000063,NHS Surrey Heartlands Integrated Care Board,2021/22,4,1,0,7,0
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2019/20,4,1,0,2,0
E54000063,NHS Surrey Heartlands Integrated Care Board,2019/20,3,1,1,64,1
E54000063,NHS Surrey Heartlands Integrated Care Board,2020/21,4,0,0,20639,166
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2020/21,3,1,0,10,0
E54000038,NHS Somerset Integrated Care Board,2022/23,5,0,1,3,0
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2022/23,1,1,0,744,11
E54000050,NHS North East and North Cumbria Integrated Care Board,2021/22,3,0,1,89271,3558
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,1,0,1,69635,2514
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2023/24,1,0,0,200216,9765
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,3,1,0,437,1
E54000050,NHS North East and North Cumbria Integrated Care Board,2020/21,1,1,0,1598,5
E54000037,NHS Devon Integrated Care Board,2019/20,1,0,1,58215,4158
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2019/20,1,1,0,187,2
E54000032,NHS Kent and Medway Integrated Care Board,2019/20,1,0,1,172218,5159
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2023/24,1,0,1,222055,25341
E54000022,NHS Norfolk and Waveney Integrated Care Board,2022/23,3,1,0,6,0
E54000030,NHS South East London Integrated Care Board,2022/23,5,0,0,896,12
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2022/23,4,0,0,196,7
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2023/24,4,0,1,54,2
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,3,1,1,796,16
E54000031,NHS South West London Integrated Care Board,2022/23,4,1,1,35,2
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2019/20,1,1,0,694,36
E54000061,NHS South Yorkshire Integrated Care Board,2022/23,4,0,0,379,25
E54000043,NHS Gloucestershire Integrated Care Board,2021/22,1,0,0,99348,535
E54000055,NHS Birmingham and Solihull Integrated Care Board,2020/21,3,0,0,4431,48
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2020/21,4,0,1,102,3
E54000062,NHS Black Country Integrated Care Board,2019/20,1,1,0,801,6
E54000041,NHS Dorset Integrated Care Board,2021/22,4,0,1,37,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2020/21,4,0,0,21,0
E54000064,NHS Sussex Integrated Care Board,2023/24,99,0,0,1,0
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,4,0,1,34,5
E54000055,NHS Birmingham and Solihull Integrated Care Board,2021/22,3,0,1,4096,103
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2021/22,1,1,0,766,10
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,1,0,0,120076,622
E54000022,NHS Norfolk and Waveney Integrated Care Board,2022/23,5,0,1,1252,1
E54000026,NHS Mid and South Essex Integrated Care Board,2023/24,5,1,1,1,0
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2021/22,4,1,0,1,0
E54000037,NHS Devon Integrated Care Board,2023/24,5,0,1,8,1
E54000034,NHS Frimley Integrated Care Board,2023/24,1,1,0,284,0
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2019/20,1,0,1,98604,3247
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,1,1,1,14442,963
E54000022,NHS Norfolk and Waveney Integrated Care Board,2019/20,4,0,0,222,3
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,1,1,0,471,12
E54000061,NHS South Yorkshire Integrated Care Board,2020/21,1,1,1,4656,196
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2020/21,3,1,1,179,0
E54000030,NHS South East London Integrated Care Board,2023/24,3,0,0,195731,8681
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,5,0,1,1806,27
E54000061,NHS South Yorkshire Integrated Care Board,2023/24,3,1,1,62,0
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2021/22,1,0,0,289935,7138
E54000043,NHS Gloucestershire Integrated Care Board,2021/22,3,0,1,7510,153
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2019/20,1,1,1,4716,939
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2020/21,5,0,0,3988,1
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,5,0,1,4,0
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,5,0,1,5,0
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2019/20,5,1,0,2,0
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2023/24,5,1,0,9,0
E54000032,NHS Kent and Medway Integrated Care Board,2022/23,3,1,0,519,4
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2022/23,3,1,1,61,1
E54000061,NHS South Yorkshire Integrated Care Board,2023/24,1,0,1,127583,11979
E54000050,NHS North East and North Cumbria Integrated Care Board,2023/24,4,0,0,4165,274
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2022/23,1,0,0,306259,17243
E54000062,NHS Black Country Integrated Care Board,2022/23,5,0,0,68,1
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,3,0,1,3097,120
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,4,1,1,48,1
E54000029,NHS North East London Integrated Care Board,2020/21,3,0,1,22684,617
E54000026,NHS Mid and South Essex Integrated Care Board,2019/20,3,1,1,51,4
E54000027,NHS North West London Integrated Care Board,2021/22,3,1,0,572,3
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2021/22,1,1,1,3138,63
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2022/23,3,1,1,77,1
E54000022,NHS Norfolk and Waveney Integrated Care Board,2022/23,3,1,1,10,0
E54000043,NHS Gloucestershire Integrated Care Board,2021/22,3,1,1,39,0
E54000055,NHS Birmingham and Solihull Integrated Care Board,2021/22,4,1,1,1,0
E54000055,NHS Birmingham and Solihull Integrated Care Board,2021/22,5,0,0,20,1
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2020/21,3,1,0,6,0
E54000063,NHS Surrey Heartlands Integrated Care Board,2022/23,4,1,0,7,0
E54000031,NHS South West London Integrated Care Board,2023/24,4,1,1,4,0
E54000043,NHS Gloucestershire Integrated Care Board,2021/22,3,0,0,36330,533
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,3,0,0,4910,213
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,1,0,0,704010,96768
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,3,0,1,15173,435
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2021/22,3,0,1,15867,829
E54000063,NHS Surrey Heartlands Integrated Care Board,2021/22,3,1,0,39,1
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2021/22,3,1,1,113,5
E54000027,NHS North West London Integrated Care Board,2022/23,5,1,1,12,2
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,5,0,0,9,0
E54000028,NHS North Central London Integrated Care Board,2023/24,4,0,0,56225,2099
E54000029,NHS North East London Integrated Care Board,2023/24,5,1,0,36,0
E54000034,NHS Frimley Integrated Care Board,2023/24,5,0,1,5952,67
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,4,0,1,20,2
E54000055,NHS Birmingham and Solihull Integrated Care Board,2021/22,4,0,0,181,5
E54000029,NHS North East London Integrated Care Board,2019/20,1,1,0,1151,9
E54000022,NHS Norfolk and Waveney Integrated Care Board,2020/21,1,1,1,3780,118
E54000050,NHS North East and North Cumbria Integrated Care Board,2021/22,5,0,1,8,0
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2021/22,3,0,1,41894,1903
